Date and time,Mode,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Label
2015-09-19 23:29:58,1,-91.63311,-0.01962827,0.1189054,-22.203067,-0.01839622,0.974897,5.740082,437.0097,-0.561765,N
2015-09-20 01:26:19,3,-22.37086,-0.01490551,0.1636283,-17.052078,-0.00246022,0.974897,0.75897,-172.3057,-0.554425,P
2015-09-20 05:14:56,3,-34.67811,-0.01282936,0.0736821,-23.434417,-0.0052919,0.974897,0.037477,-260.5624,-0.246178,L
2015-09-20 05:25:49,2,-70.18761,-0.01659841,0.0784003,-24.397397,-0.013462,0.974897,4.331697,264.7288,-0.115621,N
2015-09-20 05:35:59,3,-33.11355,-0.01989748,0.0690385,-23.908608,-0.00493192,0.974897,1.362055,-98.5332,-0.387239,-
2015-09-20 06:37:19,2,-4.47431,-0.0128727,0.0687961,-23.602628,0.00165745,0.974897,3.100811,114.1604,-0.263087,N
2015-09-20 10:17:50,1,-62.41231,-0.02320302,0.1090724,-22.02247,-0.01167304,0.974897,3.648656,181.1756,-1.88375,P
2015-09-20 13:48:31,2,-86.54485,-0.02346605,0.1089986,-22.109393,-0.0172255,0.974897,0.805216,-166.6486,-1.812278,L
2015-09-20 14:15:42,3,-83.34458,-0.0162094,0.0921714,-23.892947,-0.01648918,0.974897,5.725962,435.2824,-1.228099,P
2015-09-20 14:28:32,1,-41.59427,-0.02525438,0.0288911,-27.632029,-0.00688318,0.974897,6.953113,585.3939,-0.836664,N
2015-09-20 15:00:28,2,-35.93286,-0.0260236,0.181854,-16.284055,-0.00558059,0.974897,2.425072,31.5006,0.13803,P
2015-09-20 16:22:50,1,-96.95441,-0.01551548,0.069472,-25.778136,-0.01962055,0.974897,6.03745,473.3853,-0.500689,P
2015-09-20 16:36:59,2,-44.47154,-0.01076595,0.0550429,-24.829362,-0.00754519,0.974897,-0.619028,-340.8695,?,-
2015-09-20 17:55:47,3,-73.44231,-0.01646341,0.0576181,-25.535784,-0.01421084,0.974897,1.669659,-60.9055,-0.008929,-
2015-09-20 18:26:45,3,-11.42839,-0.03585341,-0.0252595,-30.044475,5.744e-05,0.974897,1.506891,-80.8161,-1.158197,N
2015-09-24 00:19:42,1,-10.6466,-0.01785154,0.0376672,-25.952906,0.00023732,0.974897,3.603806,175.6894,-1.165913,P
2015-09-24 01:04:47,1,-28.15866,-0.02083249,0.0393063,-25.816035,-0.00379189,0.974897,0.942442,-149.8624,-0.105645,-
2015-09-24 01:57:30,1,-20.19862,-0.01656397,0.014266,-27.413056,-0.00196043,0.974897,1.060151,-135.4636,-0.325875,-
2015-09-24 03:08:36,2,-65.7154,-0.01529483,0.099727,-22.825978,-0.01243302,0.974897,4.302755,261.1884,-0.441759,P
2015-09-24 06:12:22,3,-79.5096,-0.01821742,0.1098022,-22.50262,-0.01560682,0.974897,5.060536,353.8842,-0.494224,P
2015-09-24 07:58:02,1,-72.15487,-0.0139966,0.026987,-27.53779,-0.01391463,0.974897,0.961333,-147.5516,-0.101486,-
2015-09-24 08:11:29,1,15.77986,-0.01595396,0.0244519,-25.792381,0.00631757,0.974897,-0.440451,-319.0251,-0.543471,L
2015-09-24 11:10:05,1,25.74115,-0.01231333,-0.0640042,-31.964424,0.00860949,0.974897,1.234165,-114.1773,-0.87706,N
2015-09-24 11:29:04,2,-22.92414,-0.01670695,0.0484804,-25.575138,-0.00258752,0.974897,4.554308,291.9596,-0.699214,N
2015-09-24 14:32:38,1,44.88122,-0.02631184,?,-17.15296,0.01301327,0.974897,5.17625,368.0389,-0.215054,P
2015-09-24 17:37:10,1,-74.24833,-0.03273585,0.0776221,-24.482213,-0.01439629,0.974897,3.976893,221.3273,-1.543368,-
2015-09-24 20:23:12,2,-64.09099,-0.02379363,0.1334149,-20.492769,-0.01205927,0.974897,4.56239,292.9483,-0.66094,P
2015-09-24 22:17:33,2,-43.61598,-0.01454555,0.0629975,-24.468574,-0.00734834,0.974897,0.887441,-156.5904,-1.986918,L
2015-09-25 00:40:06,1,-23.50029,-0.02699169,0.0996958,-21.946908,-0.00272008,0.974897,3.927802,215.3222,-1.092346,P
2015-09-25 01:12:36,1,-81.81979,-0.02531042,0.1075382,-22.822483,-0.01613835,0.974897,5.911318,457.9562,-1.11999,P
2015-09-25 04:11:29,2,-32.2476,-0.01024103,0.1133077,-20.786805,-0.00473268,0.974897,1.118671,-128.3052,-0.288732,L
2015-09-25 07:06:08,3,-20.64585,-0.01541236,0.089196,-22.185968,-0.00206333,0.974897,0.787947,-168.7611,-0.523467,L
2015-09-25 10:14:00,2,-39.92722,-0.02188053,0.2092488,-14.63694,-0.00649962,0.974897,3.692694,186.5626,0.083451,P
2015-09-25 13:09:19,3,-59.63155,-0.02041345,0.0539526,-25.722608,-0.01103324,0.974897,3.147248,119.8409,0.069413,N
2015-09-25 13:50:42,1,-83.1317,-0.0221816,0.1019723,-23.175667,-0.0164402,0.974897,5.485747,405.8981,-1.682835,P
2015-09-25 15:09:10,1,-19.74976,-0.01964108,0.0467686,-25.080893,-0.00185715,0.974897,0.564073,-196.1464,-1.40328,-
2015-09-25 15:55:54,3,-12.96674,-0.03454155,?,-22.223235,-0.0002965,0.974897,0.026144,-261.9487,-0.63354,L
2015-09-25 21:22:09,2,-11.97459,-0.01281443,0.1354681,-18.674189,-6.823e-05,0.974897,-0.163124,-285.101,-0.10991,P
2015-09-25 23:10:02,1,-70.14102,-0.03007171,0.1109094,-22.13694,-0.01345128,0.974897,4.301197,260.9979,0.396149,P
2015-10-01 01:39:55,3,-80.3487,-0.01826374,0.0900656,-23.82856,-0.01579988,0.974897,4.627307,300.8893,-0.785761,P
2015-10-01 02:09:25,2,-31.38304,-0.01590337,0.0372363,-26.638597,-0.00453376,0.974897,5.403472,395.8338,-0.799075,N
2015-10-01 03:26:19,3,-68.17614,-0.02309687,0.0309542,-27.201475,-0.01299919,0.974897,1.085198,-132.3998,-0.973698,N
2015-10-01 07:02:25,2,-46.52603,-0.02208753,0.0987956,-22.242634,-0.00801789,0.974897,2.339616,21.0472,-1.244778,P
2015-10-01 08:10:58,2,-34.97354,-0.01222285,0.1699998,-17.096501,-0.00535987,0.974897,2.48956,39.389,-1.21515,P
2015-10-01 09:45:29,2,-93.23481,-0.0240872,0.1054722,-23.286127,-0.01876474,0.974897,6.607122,543.0705,-0.385266,P
2015-10-01 12:00:24,2,-65.70348,-0.01023197,0.1485988,-19.470945,-0.01243028,0.974897,4.561543,292.8447,-0.398225,P
2015-10-01 12:36:40,3,-49.72461,-0.01207458,0.0518759,-25.574516,-0.00875383,0.974897,2.440712,33.4138,-1.371492,P
2015-10-01 13:32:02,3,-5.86014,-0.02211591,?,-20.60535,0.0013386,0.974897,0.729295,-175.9357,-0.74425,L
2015-10-01 14:25:18,3,-34.19948,-0.01898184,?,-28.63408,-0.00518177,0.974897,1.549687,-75.5811,0.20818,N
2015-10-01 17:09:11,3,2.84155,-0.01868815,0.0043495,-27.354107,0.0033407,0.974897,-1.071733,-396.2466,?,-
2015-10-01 22:00:51,3,-57.16274,-0.00816956,0.0896005,-23.236483,-0.01046521,0.974897,3.404372,151.2936,0.582335,P
2015-10-02 00:01:36,2,-91.446,-0.00834458,0.1339297,-20.52094,-0.01835317,0.974897,1.130217,-126.8928,-0.47927,L
2015-10-02 05:13:45,1,-61.01115,-0.01948045,0.0419325,-26.073103,-0.01135066,0.974897,-0.552274,-332.7038,-0.912646,-
2015-10-02 06:31:36,1,-23.63221,-0.02840014,0.0690929,-23.62322,-0.00275043,0.974897,0.671331,-183.0261,-0.569262,-
2015-10-02 07:05:59,3,13.47141,-0.02240525,0.1194716,-19.368001,0.00578644,0.974897,0.445854,-210.6076,-1.11545,N
2015-10-02 15:53:02,3,-84.91644,-0.02555476,0.039459,-27.422617,-0.01685083,0.974897,4.579775,295.075,-0.311717,P
2015-10-02 16:13:57,1,-43.60405,-0.01809199,0.0176422,-28.434154,-0.0073456,0.974897,6.824351,569.643,0.507294,N
2015-10-02 16:18:40,2,-8.06339,-0.01939002,0.0406973,-25.149961,0.00083167,0.974897,-0.323659,-304.7384,-1.087949,-
2015-10-02 16:44:52,3,53.84199,-0.01725529,0.0869627,-21.489776,0.01507498,0.974897,5.226514,374.1874,-1.18141,P
2015-10-02 19:00:45,2,-14.81044,-0.0240008,0.0268407,-26.2228,-0.00072071,0.974897,-0.476151,-323.392,-0.621839,-
2015-10-02 21:36:22,1,-90.67273,-0.01377516,0.0708407,-25.480419,-0.01817525,0.974897,5.462546,403.06,-2.114113,P
2015-10-02 22:42:07,1,-22.9725,-0.01291443,0.0469681,-25.525737,-0.00259865,0.974897,3.429123,154.3212,-2.053007,N
2015-10-05 00:23:23,3,-35.77768,-0.02238306,0.1693088,-17.1697,-0.00554489,0.974897,2.558124,47.7761,-0.328159,P
2015-10-05 02:15:57,2,-51.73532,-0.01271086,0.155779,-18.065904,-0.00921646,0.974897,-0.021628,-267.7924,0.104355,L
2015-10-05 03:13:47,3,-56.41436,-0.01346763,0.063689,-24.77701,-0.01029302,0.974897,1.647845,-63.5739,0.183875,P
2015-10-05 07:45:53,1,17.41808,-0.019741,0.1034927,-20.291561,0.0066945,0.974897,-0.332681,-305.8421,-0.248079,N
2015-10-05 08:13:31,2,-37.02965,-0.02026673,0.0089857,-28.381476,-0.00583295,0.974897,3.026783,105.1049,-0.906157,P
2015-10-05 13:21:28,3,34.5268,-0.01572244,0.1181562,-19.625288,0.0106309,0.974897,4.647158,303.3176,-1.671968,P
2015-10-05 14:14:35,3,-2.35109,-0.02470917,0.1900409,-15.491859,0.00214597,0.974897,5.581907,417.6609,0.665212,L
2015-10-05 15:12:32,3,-62.7901,-0.02182886,0.0986884,-22.802002,-0.01175996,0.974897,4.023415,227.0181,-0.169417,P
2015-10-05 15:57:40,?,-35.50445,-0.0231079,0.0604541,-24.413655,-0.00548202,0.974897,0.36577,-220.4039,-0.502838,P
2015-10-05 17:29:26,3,-88.70144,-0.01834967,0.1352906,-21.087093,-0.01772169,0.974897,6.307936,506.4725,0.529798,P
2015-10-05 19:57:23,2,-23.00779,-0.02962655,0.0059242,-28.313568,-0.00260677,0.974897,2.992105,100.8629,-0.405922,N
2015-10-05 22:02:29,3,-84.71483,-0.01214112,0.1246694,-21.4329,-0.01680445,0.974897,4.041803,229.2674,0.299212,P
2015-10-06 00:00:02,1,-10.99015,-0.02608605,0.0788287,-22.637442,0.00015827,0.974897,0.222429,-237.9381,-2.105213,L
2015-10-06 02:28:56,3,-102.04449,-0.01904612,0.1193684,-22.651682,-0.02079169,0.974897,7.741333,681.813,-0.840286,P
2015-10-06 02:50:14,1,-108.13846,-0.02020661,0.10173,-22.839944,-0.0221938,0.974897,-0.629725,-342.178,?,L
2015-10-06 08:33:29,1,-100.46373,-0.01840053,0.0994354,-23.502333,-0.02042799,0.974897,4.109607,237.5616,-0.481917,-
2015-10-06 09:38:55,2,-49.97514,-0.01124148,0.0973889,-22.40653,-0.00881147,0.974897,2.32897,19.7449,-0.335831,P
2015-10-06 15:35:41,2,-19.73436,-0.01862812,0.0563467,-24.27088,-0.00185361,0.974897,-0.488307,-324.879,-1.635772,L
2015-10-06 17:05:28,?,-73.95913,-0.00850837,0.0770752,-24.559155,-0.01432975,0.974897,4.300687,260.9355,-1.313818,P
2015-10-06 17:29:40,?,-48.46337,-0.01197658,0.1579292,-18.346086,-0.00846364,0.974897,3.555691,169.8037,-0.712096,P
2015-10-06 18:42:56,1,17.12869,-0.02250738,0.1379822,-18.631023,0.00662791,0.974897,4.932068,338.1693,-0.06904,P
2015-10-08 00:18:34,2,-61.74667,-0.03077557,0.1184891,-21.390081,-0.01151989,0.974897,3.894879,211.295,0.226633,P
2015-10-08 02:02:28,2,-31.81794,-0.01951322,0.0261353,-27.151777,-0.00463383,0.974897,3.479455,160.4781,-0.443618,N
2015-10-08 06:06:27,3,-41.54444,-0.0186074,0.1722276,-17.336843,-0.00687172,0.974897,4.415622,274.9949,-1.025427,P
2015-10-08 09:07:10,1,-93.95384,-0.02119582,0.0885878,-24.00714,-0.01893018,0.974897,3.241194,131.3328,-0.688861,N
2015-10-08 09:19:45,2,-57.57738,-0.01502906,?,-22.674903,-0.01056061,0.974897,2.994174,101.116,-0.878243,P
2015-10-08 12:20:49,3,-74.06808,-0.02241691,0.0885632,-23.759146,-0.01435482,0.974897,4.26324,256.3548,-1.197917,P
2015-10-08 12:58:01,1,-89.22996,-0.01759723,0.1542432,-19.483084,-0.0178433,0.974897,4.137238,240.9416,-0.26892,P
2015-10-08 13:10:22,1,-52.6016,-0.02123778,0.1243874,-20.611285,-0.00941577,0.974897,2.518717,42.9557,-1.577161,P
2015-10-08 13:34:40,2,-70.59355,-0.01537826,0.1192592,-21.665309,-0.01355539,0.974897,5.016847,348.5398,-1.758459,P
2015-10-08 14:34:16,3,12.91251,-0.02647577,0.1159156,-19.541506,0.00565785,0.974897,-0.164114,-285.222,-1.076173,N
2015-10-08 20:25:39,2,-46.35547,-0.02781202,0.0178824,-28.457521,-0.00797865,0.974897,6.722662,557.204,-0.829674,N
2015-10-08 22:58:59,3,-73.44611,-0.01755705,0.0722956,-24.768159,-0.01421172,0.974897,3.485423,161.2081,-1.527205,N
2015-10-09 02:16:44,1,-70.3419,-0.0254982,0.0727444,-24.721082,-0.01349749,0.974897,3.811915,201.1464,-0.366444,P
2015-10-09 02:19:10,3,-9.47961,-0.02712632,?,-16.186498,0.00050582,0.974897,4.711298,311.1635,-0.394516,P
2015-10-09 04:14:43,3,4.75047,-0.01277008,0.1496814,-17.946085,0.00377991,0.974897,4.087681,234.8794,-1.826593,L
2015-10-09 05:46:01,3,-10.76353,-0.01700818,0.1792697,-16.197391,0.00021042,0.974897,4.081683,234.1457,-0.650507,L
2015-10-09 07:33:28,3,-72.23256,-0.01481951,0.1389647,-20.343579,-0.0139325,0.974897,5.112097,360.1914,-1.488376,P
2015-10-09 10:39:30,3,-35.73747,-0.03203483,0.1351326,-19.457277,-0.00553564,0.974897,1.959381,-25.4652,-1.208984,P
2015-10-09 12:45:53,2,-23.0251,-0.02136679,0.0886047,-22.32091,-0.00261075,0.974897,1.129789,-126.9451,-0.945462,L
2015-10-09 20:58:00,3,-44.5265,-0.02255529,0.0219123,-28.270386,-0.00755784,0.974897,7.652995,671.0071,-1.275793,N
2015-10-09 23:41:45,3,-50.08911,-0.01668056,0.0727861,-24.217278,-0.00883769,0.974897,3.065762,109.873,-1.503118,P
2015-10-10 07:20:16,1,-15.30688,-0.02054972,-0.0077589,-28.767686,-0.00083493,0.974897,0.500441,-203.9303,-0.888198,-
2015-10-10 07:50:47,3,-90.69802,-0.01458788,0.0727452,-25.301299,-0.01818107,0.974897,5.118424,360.9653,-1.269385,P
2015-10-10 09:39:53,1,-22.90708,-0.02107863,?,-20.60082,-0.0025836,0.974897,4.206641,249.4313,-0.792021,P
2015-10-10 13:59:06,2,-71.54696,-0.01405722,0.072925,-24.742845,-0.01377476,0.974897,3.88882,210.5537,-0.521812,N
2015-10-10 16:08:24,2,1.87409,-0.0173877,0.0850277,-22.203378,0.0031181,0.974897,2.025186,-17.4156,-1.018304,N
2015-10-10 19:29:57,3,-97.49374,-0.01231152,?,-21.815153,-0.01974465,0.974897,7.019284,593.4883,-0.361228,P
2015-10-10 23:53:37,2,-5.65783,-0.01778449,0.0997899,-21.678007,0.00138515,0.974897,4.56709,293.5232,0.742102,P
2015-10-13 00:36:59,3,-67.63195,-0.02294909,0.0442548,-26.609945,-0.01287398,0.974897,3.56282,170.6757,-0.640171,P
2015-10-13 03:04:47,2,-40.52616,-0.01847855,0.0327732,-26.201742,-0.00663743,0.974897,-1.307939,-425.1406,?,L
2015-10-13 03:11:49,3,-48.63721,-0.02007733,0.1412606,-19.430246,-0.00850364,0.974897,3.007447,102.7396,-0.46601,P
2015-10-13 04:28:45,3,-50.95853,-0.01058096,0.0716506,-24.284539,-0.00903773,0.974897,2.858565,84.5276,-0.762322,P
2015-10-13 07:33:56,?,-64.5502,-0.01895409,0.0756862,-24.467739,-0.01216493,0.974897,4.27967,258.3645,-0.750648,N
2015-10-13 11:59:56,1,-22.40681,-0.01825455,0.0495929,-24.355686,-0.00246849,0.974897,-3.649708,-711.5979,-1.070153,-
2015-10-13 13:53:01,?,-13.06337,-0.02451014,0.0657931,-23.618299,-0.00031874,0.974897,0.481625,-206.2319,-1.830895,-
2015-10-13 14:51:36,1,-51.74596,-0.0194653,0.1099034,-21.579762,-0.0092189,0.974897,2.377076,25.6294,-0.303744,P
2015-10-13 15:10:39,3,-11.3282,-0.03145492,0.0741682,-23.376387,8.05e-05,0.974897,3.18617,124.602,-1.311831,N
2015-10-13 16:22:21,2,-26.55274,-0.02119704,0.1218093,-20.010942,-0.0034224,0.974897,0.58121,-194.0501,-0.361212,L
2015-10-13 16:38:31,3,-66.47108,-0.01954212,0.0585444,-25.517631,-0.01260689,0.974897,2.99647,101.397,-0.741235,N
2015-10-13 16:48:52,1,-44.00571,-0.00924925,0.0315338,-27.389039,-0.00743801,0.974897,6.177438,490.5093,-0.271415,N
2015-10-13 17:31:33,1,-5.31417,-0.0184504,0.0967018,-21.910344,0.00146422,0.974897,4.747184,315.5533,-1.513679,P
2015-10-13 18:04:59,2,-89.1728,-0.01584819,0.0897586,-24.185148,-0.01783015,0.974897,5.800539,444.405,-0.67389,P
2015-10-13 20:56:55,1,-30.34388,-0.02402398,?,-26.35524,-0.00429467,0.974897,3.459667,158.0576,-0.397796,N
2015-10-15 02:35:35,3,-39.30072,-0.01312148,0.0279763,-27.266778,-0.00635548,0.974897,4.172928,245.3073,-0.315924,N
2015-10-15 03:00:47,3,-13.27498,-0.02513406,0.1409642,-18.780515,-0.00036742,0.974897,3.185369,124.504,-0.599629,L
2015-10-15 04:42:35,3,-62.299,-0.02063976,0.1359105,-20.089765,-0.01164697,0.974897,3.151763,120.3932,-1.882198,-
2015-10-15 06:49:44,3,-54.34191,-0.01808473,0.1574117,-18.536611,-0.00981619,0.974897,3.839144,204.4771,-0.107226,P
2015-10-15 10:37:58,3,0.63307,-0.02448989,-0.0360941,-30.555752,0.00283257,0.974897,1.482368,-83.8159,-1.490385,N
2015-10-15 11:29:01,?,-56.76452,-0.01690448,0.0729258,-23.981188,-0.01037358,0.974897,0.474643,-207.0859,-0.761203,-
2015-10-15 14:03:12,3,15.02983,-0.01456259,-0.0099497,-28.045422,0.006145,0.974897,-1.515286,-450.5043,?,-
2015-10-15 14:48:37,1,-66.93957,-0.01326339,0.0811348,-24.085673,-0.01271468,0.974897,3.909944,213.1378,-2.074482,P
2015-10-15 20:23:56,1,15.71196,-0.01364218,0.0760377,-22.909587,0.00630195,0.974897,4.5936,296.766,-1.856259,P
2015-10-15 23:07:24,1,-55.86979,-0.0256778,0.0326109,-26.13131,-0.01016772,0.974897,-4.084723,-764.8112,-1.22603,L
2015-10-16 00:59:52,1,-56.88109,-0.01919753,0.1037407,-22.232615,-0.0104004,0.974897,3.278647,135.9143,-1.13177,P
2015-10-16 01:22:07,2,-64.24594,-0.01258957,0.1011483,-22.176901,-0.01209492,0.974897,0.52291,-201.1817,0.165856,-
2015-10-16 02:03:53,1,-43.21456,-0.01701873,0.0349131,-26.716765,-0.00725598,0.974897,3.117253,116.1717,-1.477407,-
2015-10-16 02:31:53,2,-13.56412,-0.01770196,0.0695887,-23.320664,-0.00043395,0.974897,0.161677,-245.3696,-0.280918,-
2015-10-16 05:36:35,1,-63.90616,-0.02433323,0.163093,-18.400627,-0.01201675,0.974897,4.348084,266.7334,-1.072238,P
2015-10-16 06:03:19,2,-73.42666,-0.0216623,0.0817267,-24.233575,-0.01420724,0.974897,4.35565,267.6588,-0.723193,N
2015-10-16 07:23:11,2,-35.02702,-0.0213839,0.1222013,-20.240335,-0.00537218,0.974897,1.233988,-114.199,-2.224562,P
2015-10-16 11:57:18,2,-28.7211,-0.02406396,0.0799036,-22.860789,-0.0039213,0.974897,-0.143378,-282.6856,-0.296398,L
2015-10-16 12:59:34,1,-84.04205,-0.0278509,0.0873936,-24.155668,-0.01664965,0.974897,5.128526,362.201,-0.442239,-
2015-10-16 13:03:51,2,-34.11571,-0.03108347,?,-20.354724,-0.0051625,0.974897,-0.421862,-316.7512,-1.889796,-
2015-10-16 14:03:14,3,-32.69626,-0.01897262,0.0527814,-25.662686,-0.00483591,0.974897,5.959582,463.86,-0.966562,N
2015-10-16 15:18:23,3,-81.92874,-0.02031696,0.0085014,-28.984511,-0.01616342,0.974897,0.760063,-172.1719,-1.155161,-
2015-10-16 16:32:36,1,-15.98441,-0.01611,0.0836312,-22.404414,-0.00099081,0.974897,0.237023,-236.1529,-0.663594,L
2015-10-16 19:40:53,3,-9.56224,-0.01488988,0.0859772,-22.055915,0.00048681,0.974897,-0.194525,-288.9421,0.13437,-
2015-10-21 04:33:30,3,-28.69186,-0.01385849,0.021323,-27.411387,-0.00391457,0.974897,3.386558,149.1144,1.358925,N
2015-10-21 08:45:20,3,-22.4901,-0.02126558,0.1595471,-17.908393,-0.00248766,0.974897,4.89564,333.7132,-0.382315,P
2015-10-21 11:11:18,1,-41.71669,-0.01617489,0.133728,-19.319756,-0.00691135,0.974897,-0.594744,-337.8989,0.262368,L
2015-10-21 13:59:42,1,-47.81726,-0.01705441,0.0317901,-26.962309,-0.00831498,0.974897,2.671191,61.6071,-0.714619,P
2015-10-21 14:43:38,?,-88.51414,-0.03717021,0.0704391,-25.153869,-0.0176786,0.974897,3.201638,126.4941,-1.090553,P
2015-10-21 15:22:59,1,27.38572,-0.02441408,?,-16.571828,0.00898787,0.974897,5.16183,366.2749,-0.117476,P
2015-10-21 17:31:31,2,-102.21652,-0.01718868,0.0557336,-26.790027,-0.02083127,0.974897,5.714175,433.8406,-0.512041,P
2015-10-21 19:26:17,3,-39.17949,-0.02956747,0.0526621,-25.652733,-0.00632759,0.974897,4.904313,334.7742,-0.607501,N
2015-10-21 21:33:01,1,-39.99533,-0.01535342,0.0812977,-23.443098,-0.0065153,0.974897,3.171951,122.8626,-0.277591,P
2015-10-22 08:36:24,1,-79.89826,-0.01619654,0.1151583,-22.20268,-0.01569624,0.974897,5.524395,410.6258,-0.128147,P
2015-10-22 13:21:18,3,-0.1745,-0.01733713,0.1694069,-16.85736,0.00264676,0.974897,5.413618,397.0749,-0.530466,P
2015-10-22 16:50:30,1,-55.51638,-0.02838275,0.1265557,-20.589855,-0.01008641,0.974897,3.038474,106.5351,-1.861243,-
2015-10-22 21:52:19,3,14.16197,-0.02189512,0.1114341,-20.513037,0.00594532,0.974897,4.801123,322.1513,-1.554317,P
2015-10-23 00:30:08,1,-70.13441,-0.0237476,0.1474051,-19.65435,-0.01344975,0.974897,4.659548,304.8332,-1.451394,P
2015-10-23 01:21:54,2,-32.40859,-0.01372849,0.0894445,-22.711491,-0.00476972,0.974897,3.046279,107.4898,-0.820751,P
2015-10-23 07:34:42,3,-27.48459,-0.02664253,0.028051,-26.656487,-0.0036368,0.974897,1.470412,-85.2783,-0.004376,-
2015-10-23 07:57:08,2,-60.07837,-0.0117854,0.0835587,-23.711121,-0.01113604,0.974897,3.391297,149.6941,-0.144308,P
2015-10-23 09:30:08,3,-83.41484,-0.01775467,0.0886265,-23.960928,-0.01650534,0.974897,4.42643,276.317,0.50156,N
2015-10-23 10:54:01,1,-46.61715,-0.01637509,?,-22.612428,-0.00803886,0.974897,0.493474,-204.7825,-1.50328,L
2015-10-23 16:12:57,2,-37.86319,-0.02363553,0.0280167,-27.11964,-0.00602473,0.974897,3.331639,142.3965,-0.978231,N
2015-10-23 16:51:02,1,-87.63908,-0.0228281,0.0606814,-25.813464,-0.01747727,0.974897,3.200469,126.3511,-1.262157,P
2015-10-23 18:09:00,3,-55.15321,-0.03238311,0.1465794,-19.382403,-0.01000285,0.974897,4.406912,273.9295,-0.617244,P
2015-10-23 18:23:47,3,-81.63693,-0.03075882,0.1051178,-22.878907,-0.01609628,0.974897,5.129401,362.308,-0.936356,P
2015-10-24 01:29:19,3,-76.70495,-0.02311898,0.0552438,-25.889689,-0.01496152,0.974897,2.576056,49.9697,-1.098911,P
2015-10-24 02:53:26,3,-32.4587,-0.02335641,0.1427705,-18.79824,-0.00478125,0.974897,1.490293,-82.8464,-0.870206,L
2015-10-24 03:53:10,3,-52.34462,-0.02462151,0.1459022,-19.103881,-0.00935664,0.974897,2.448058,34.3123,-0.282782,L
2015-10-24 06:01:15,2,-47.51731,-0.01404833,0.0865687,-23.240503,-0.00824597,0.974897,3.282696,136.4095,-0.439876,-
2015-10-24 08:08:35,3,-60.80075,-0.01384303,0.0847297,-23.367481,-0.01130225,0.974897,1.386873,-95.4973,-2.239803,-
2015-10-24 09:04:05,1,-47.4105,-0.02042541,0.0563952,-25.245309,-0.00822139,0.974897,2.656588,59.8208,-0.420033,-
2015-10-24 09:53:40,2,5.17443,-0.0330712,-0.0522222,-31.467973,0.00387745,0.974897,0.631323,-187.92,-1.889357,N
2015-10-24 12:08:32,1,-81.04712,-0.02192184,0.0383011,-27.37765,-0.01596057,0.974897,4.222777,251.4051,-0.369179,P
2015-10-24 14:01:44,3,-18.76443,-0.02397455,0.0051999,-28.068056,-0.00163045,0.974897,1.453073,-87.3994,-0.602606,-
2015-10-24 15:47:40,1,-95.13782,-0.02860913,0.0785094,-25.068654,-0.01920259,0.974897,5.698241,431.8914,0.772044,P
2015-10-24 22:26:00,2,-42.47378,-0.01673979,?,-27.551659,-0.00708554,0.974897,2.294369,15.5123,-0.201166,N
2015-10-24 23:15:49,2,-31.16137,-0.01628121,0.1287223,-20.159446,-0.00448276,0.974897,4.476637,282.4586,-0.916595,P
2015-10-24 23:56:45,2,-65.45937,-0.01982647,0.1341577,-20.352453,-0.01237411,0.974897,3.724151,190.4106,-1.158372,P
2015-10-25 02:45:48,1,-25.00473,-0.01507846,0.0411464,-26.059933,-0.00306623,0.974897,4.084072,234.438,-0.790293,N
2015-10-25 08:30:48,2,-73.25256,-0.02790984,0.1234893,-21.288977,-0.01416719,0.974897,4.037677,228.7627,0.049398,-
2015-10-25 09:17:40,1,-77.2734,-0.00534324,0.0727467,-24.828101,-0.01509231,0.974897,3.601598,175.4192,-0.62972,N
2015-10-25 09:37:00,3,-43.27018,-0.01911619,0.1043564,-22.004446,-0.00726878,0.974897,3.872789,208.5928,-0.06974,P
2015-10-25 09:57:20,3,-70.74169,-0.0205197,0.1317359,-20.779571,-0.01358948,0.974897,4.849652,328.0877,-0.816176,P
2015-10-25 10:50:30,1,-34.21581,-0.0361167,0.0665785,-24.41239,-0.00518553,0.974897,3.619092,177.5592,0.607969,-
2015-10-25 21:11:54,2,-42.7424,-0.01105519,0.0282704,-26.576851,-0.00714735,0.974897,-1.168977,-408.1421,?,-
2015-10-27 01:28:28,?,-49.15038,-0.02293869,0.0883572,-23.226026,-0.00862171,0.974897,3.844409,205.1212,-1.565679,P
2015-10-27 10:36:31,?,-32.43046,-0.01698614,-0.0034539,-28.588838,-0.00477475,0.974897,-1.069585,-395.9839,?,L
2015-10-27 15:33:27,1,-61.67266,-0.01364302,0.1068295,-21.752817,-0.01150286,0.974897,0.672281,-182.9098,-1.572987,L
2015-10-27 15:49:57,3,-31.8489,-0.00196883,0.1286498,-19.904066,-0.00464095,0.974897,2.491606,39.6394,-0.451735,L
2015-10-27 19:31:45,1,2.30639,-0.01107025,0.1100266,-20.784685,0.00321757,0.974897,4.37391,269.8925,-0.122812,P
2015-10-27 22:34:19,3,-70.83841,-0.01403241,0.0974094,-23.078008,-0.01361173,0.974897,4.234518,252.8413,0.281215,P
2015-10-31 01:24:20,1,-92.36202,-0.01799702,?,-21.877517,-0.01856393,0.974897,4.524281,288.2866,-0.862206,-
